variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_blurred_SD1,baseline3T-cal_dv3T-test,12,0,2921,3655,0.7991792065663474,1548,3655,1.5542969572605907e-20
_blurred_SD1,baseline3T-cal_dv3T-test,12,1,596,645,0.924031007751938,258,645,0.8780629263674766
_blurred_SD1,baseline3T-cal_dv3T-test,13,0,3279,3655,0.8971272229822161,1548,3655,0.37656201431726305
_blurred_SD1,baseline3T-cal_dv3T-test,13,1,579,645,0.8976744186046511,258,645,0.4568441899565702
_blurred_SD1,baseline3T-cal_dv3T-test,14,0,3262,3698,0.8820984315846403,1505,3698,0.032047685840980694
_blurred_SD1,baseline3T-cal_dv3T-test,14,1,531,602,0.8820598006644518,301,602,0.24066595760940107
_blurred_SD1,baseline3T-cal_dv3T-test,15,0,3103,3612,0.8590808416389811,1591,3612,2.0387275186030047e-05
_blurred_SD1,baseline3T-cal_dv3T-test,15,1,634,688,0.9215116279069767,215,688,0.848697262420191
_blurred_SD1,baseline3T-cal_dv3T-test,16,0,3161,3741,0.8449612403100775,1462,3741,7.200902060982726e-08
_blurred_SD1,baseline3T-cal_dv3T-test,16,1,425,559,0.7602862254025045,344,559,3.765148775541124e-08
_blurred_SD1,baseline3T-cal_dv3T-test,17,0,3296,3784,0.8710359408033826,1419,3784,0.0017888510363709596
_blurred_SD1,baseline3T-cal_dv3T-test,17,1,416,516,0.8062015503875969,387,516,4.258894520022942e-05
_blurred_SD1,baseline3T-cal_dv3T-test,18,0,3094,3612,0.8565891472868217,1591,3612,7.276299738855192e-06
_blurred_SD1,baseline3T-cal_dv3T-test,18,1,641,688,0.9316860465116279,215,688,0.9388876701954397
_blurred_SD1,baseline3T-cal_dv3T-test,19,0,3049,3483,0.8753947746195808,1720,3483,0.004922732765559312
_blurred_SD1,baseline3T-cal_dv3T-test,19,1,231,817,0.2827417380660955,86,817,1.3489805427142813e-30
_blurred_SD1,baseline3T-cal_dv3T-test,20,0,2663,3698,0.7201189832341807,1505,3698,2.7549950265134297e-50
_blurred_SD1,baseline3T-cal_dv3T-test,20,1,351,602,0.5830564784053156,301,602,7.093678866061791e-25
_blurred_SD1,baseline3T-cal_dv3T-test,21,0,2934,3483,0.8423772609819121,1720,3483,4.519344260720553e-09
_blurred_SD1,baseline3T-cal_dv3T-test,21,1,779,817,0.9534883720930233,86,817,0.9757458750754608
_blurred_SD1,baseline3T-cal_dv3T-test,22,0,3180,3698,0.8599242833964305,1505,3698,3.3949199132387876e-05
_blurred_SD1,baseline3T-cal_dv3T-test,22,1,575,602,0.9551495016611296,301,602,0.9994151175417437
_blurred_SD1,baseline3T-cal_dv3T-test,23,0,3170,3784,0.837737843551797,1419,3784,2.111895519477322e-09
_blurred_SD1,baseline3T-cal_dv3T-test,23,1,442,516,0.8565891472868217,387,516,0.025487311834460735
_blurred_SD1,baseline3T-cal_dv3T-test,24,0,2905,3612,0.8042635658914729,1591,3612,4.772737548822131e-19
_blurred_SD1,baseline3T-cal_dv3T-test,24,1,634,688,0.9215116279069767,215,688,0.848697262420191
_blurred_SD1,baseline3T-cal_dv3T-test,25,0,3170,3698,0.8572201189832341,1505,3698,1.1587775444336778e-05
_blurred_SD1,baseline3T-cal_dv3T-test,25,1,575,602,0.9551495016611296,301,602,0.9994151175417437
_blurred_SD1,baseline3T-cal_dv3T-test,26,0,2853,3526,0.8091321610890527,1677,3526,3.376394727787655e-18
_blurred_SD1,baseline3T-cal_dv3T-test,26,1,557,774,0.7196382428940569,129,774,8.484934591352176e-07
_blurred_SD1,baseline3T-cal_dv3T-test,27,0,3131,3569,0.8772765480526759,1634,3569,0.00862489935406883
_blurred_SD1,baseline3T-cal_dv3T-test,27,1,679,731,0.9288645690834473,172,731,0.9144944932548578
_blurred_SD1,baseline3T-cal_dv3T-test,28,0,3466,3655,0.9482900136798905,1548,3655,0.999999999715433
_blurred_SD1,baseline3T-cal_dv3T-test,28,1,581,645,0.9007751937984496,258,645,0.512722775665082
_blurred_SD1,baseline3T-cal_dv3T-test,29,0,3054,3784,0.8070824524312896,1419,3784,3.22534579479142e-17
_blurred_SD1,baseline3T-cal_dv3T-test,29,1,502,516,0.9728682170542635,387,516,0.9999986740190957
_blurred_SD1,baseline3T-cal_dv3T-test,30,0,3051,3612,0.8446843853820598,1591,3612,2.9860083681681846e-08
_blurred_SD1,baseline3T-cal_dv3T-test,30,1,547,688,0.7950581395348837,215,688,0.00013345870748964923
_blurred_SD1,baseline3T-cal_dv3T-test,31,0,3378,3784,0.892706131078224,1419,3784,0.21852195198097046
_blurred_SD1,baseline3T-cal_dv3T-test,31,1,483,516,0.936046511627907,387,516,0.9776512507937566
_blurred_SD1,baseline3T-cal_dv3T-test,32,0,3041,3569,0.8520594003922667,1634,3569,7.522160667056388e-07
_blurred_SD1,baseline3T-cal_dv3T-test,32,1,682,731,0.93296853625171,172,731,0.9415901197540663
_blurred_SD1,baseline3T-cal_dv3T-test,33,0,3289,3698,0.8893996755002704,1505,3698,0.13423741333271472
_blurred_SD1,baseline3T-cal_dv3T-test,33,1,569,602,0.9451827242524917,301,602,0.9950010450230831
_blurred_SD1,baseline3T-cal_dv3T-test,34,0,3068,3698,0.8296376419686317,1505,3698,1.4931727157449664e-11
_blurred_SD1,baseline3T-cal_dv3T-test,34,1,531,602,0.8820598006644518,301,602,0.24066595760940107
_blurred_SD1,baseline3T-cal_dv3T-test,35,0,3192,3698,0.8631692806922661,1505,3698,0.00011550616273116048
_blurred_SD1,baseline3T-cal_dv3T-test,35,1,536,602,0.8903654485049833,301,602,0.3690457645113588
_blurred_SD1,baseline3T-cal_dv3T-test,36,0,2815,3612,0.7793466223698782,1591,3612,1.8474756358526662e-27
_blurred_SD1,baseline3T-cal_dv3T-test,36,1,596,688,0.8662790697674418,215,688,0.09894539601603844
_blurred_SD1,baseline3T-cal_dv3T-test,37,0,2896,3612,0.8017718715393134,1591,3612,7.815640550121642e-20
_blurred_SD1,baseline3T-cal_dv3T-test,37,1,621,688,0.9026162790697675,215,688,0.5644898282054821
_blurred_SD1,baseline3T-cal_dv3T-test,38,0,3113,3698,0.8418063818280151,1505,3698,1.0334964986016479e-08
_blurred_SD1,baseline3T-cal_dv3T-test,38,1,594,602,0.9867109634551495,301,602,0.9999999994322998
_blurred_SD1,baseline3T-cal_dv3T-test,39,0,3044,3526,0.8633011911514464,1677,3526,7.178475723131373e-05
_blurred_SD1,baseline3T-cal_dv3T-test,39,1,764,774,0.9870801033591732,129,774,0.9999990629671921
_blurred_SD1,baseline3T-cal_dv3T-test,40,0,2969,3741,0.7936380646885859,1462,3741,1.9932081796434458e-21
_blurred_SD1,baseline3T-cal_dv3T-test,40,1,489,559,0.8747763864042933,344,559,0.13556747447017578
_blurred_SD1,baseline3T-cal_dv3T-test,41,0,3067,3569,0.8593443541608293,1634,3569,1.8072410094449592e-05
_blurred_SD1,baseline3T-cal_dv3T-test,41,1,677,731,0.9261285909712722,172,731,0.8924451491498754
_blurred_SD1,baseline3T-cal_dv3T-test,42,0,3143,3612,0.8701550387596899,1591,3612,0.0011605627727053756
_blurred_SD1,baseline3T-cal_dv3T-test,42,1,601,688,0.873546511627907,215,688,0.15491909414450417
_blurred_SD1,baseline3T-cal_dv3T-test,43,0,2848,3612,0.7884828349944629,1591,3612,3.0966542587354192e-24
_blurred_SD1,baseline3T-cal_dv3T-test,43,1,495,688,0.7194767441860465,215,688,3.801985120014034e-09
_blurred_SD1,baseline3T-cal_dv3T-test,44,0,3192,3741,0.8532477947072975,1462,3741,2.9608445820236752e-06
_blurred_SD1,baseline3T-cal_dv3T-test,44,1,497,559,0.889087656529517,344,559,0.32465386661614504
_blurred_SD1,baseline3T-cal_dv3T-test,45,0,2953,3526,0.8374929098128191,1677,3526,3.0154265395250853e-10
_blurred_SD1,baseline3T-cal_dv3T-test,45,1,746,774,0.9638242894056848,129,774,0.997794869564461
_blurred_SD1,baseline3T-cal_dv3T-test,46,0,2768,3612,0.7663344407530454,1591,3612,2.5739526517193075e-32
_blurred_SD1,baseline3T-cal_dv3T-test,46,1,666,688,0.9680232558139535,215,688,0.9999393010100842
_blurred_SD1,baseline3T-cal_dv3T-test,47,0,3262,3655,0.8924760601915185,1548,3655,0.20803928018187637
_blurred_SD1,baseline3T-cal_dv3T-test,47,1,572,645,0.8868217054263566,258,645,0.2799272586561769
_blurred_SD1,baseline3T-cal_dv3T-test,48,0,2885,3741,0.7711841753541834,1462,3741,5.469899535595357e-29
_blurred_SD1,baseline3T-cal_dv3T-test,48,1,518,559,0.9266547406082289,344,559,0.9284693072124771
_blurred_SD1,baseline3T-cal_dv3T-test,49,0,2719,3698,0.73526230394808,1505,3698,9.87855553461745e-44
_blurred_SD1,baseline3T-cal_dv3T-test,49,1,503,602,0.8355481727574751,301,602,0.005002367991063503
_blurred_SD1,baseline3T-cal_dv3T-test,50,0,2940,3612,0.813953488372093,1591,3612,4.0760214405567617e-16
_blurred_SD1,baseline3T-cal_dv3T-test,50,1,671,688,0.9752906976744186,215,688,0.99999579671681
_blurred_SD1,baseline3T-cal_dv3T-test,51,0,3180,3569,0.8910058840011208,1634,3569,0.16966169855200103
_blurred_SD1,baseline3T-cal_dv3T-test,51,1,515,731,0.7045143638850889,172,731,1.0740266120058461e-08
_blurred_SD1,baseline3T-cal_dv3T-test,52,0,3251,3784,0.8591437632135307,1419,3784,3.042883246914456e-05
_blurred_SD1,baseline3T-cal_dv3T-test,52,1,324,516,0.627906976744186,387,516,2.20849907321238e-22
_blurred_SD1,baseline3T-cal_dv3T-test,53,0,3296,3655,0.9017783857729138,1548,3655,0.5775759378336963
_blurred_SD1,baseline3T-cal_dv3T-test,53,1,591,645,0.9162790697674419,258,645,0.7792868893512511
_blurred_SD1,baseline3T-cal_dv3T-test,54,0,3037,3655,0.8309165526675787,1548,3655,1.8222934888741643e-11
_blurred_SD1,baseline3T-cal_dv3T-test,54,1,585,645,0.9069767441860465,258,645,0.6252789343534857
_blurred_SD1,baseline3T-cal_dv3T-test,55,0,2918,3612,0.8078626799557033,1591,3612,6.1797974272734915e-18
_blurred_SD1,baseline3T-cal_dv3T-test,55,1,611,688,0.8880813953488372,215,688,0.3276230293571112
_blurred_SD1,baseline3T-cal_dv3T-test,56,0,3120,3569,0.8741944522275147,1634,3569,0.003567632055710191
_blurred_SD1,baseline3T-cal_dv3T-test,56,1,615,731,0.841313269493844,172,731,0.02704961434769594
_blurred_SD1,baseline3T-cal_dv3T-test,57,0,3167,3612,0.8767995570321152,1591,3612,0.008419935682278416
_blurred_SD1,baseline3T-cal_dv3T-test,57,1,636,688,0.9244186046511628,215,688,0.8798113741855951
_blurred_SD1,baseline3T-cal_dv3T-test,58,0,2850,3569,0.7985430092462875,1634,3569,2.914703140007743e-21
_blurred_SD1,baseline3T-cal_dv3T-test,58,1,717,731,0.9808481532147743,172,731,0.9999989878585525
_blurred_SD1,baseline3T-cal_dv3T-test,59,0,3297,3784,0.8713002114164905,1419,3784,0.001936881931213144
_blurred_SD1,baseline3T-cal_dv3T-test,59,1,483,516,0.936046511627907,387,516,0.9776512507937566
_blurred_SD1,baseline3T-cal_dv3T-test,60,0,2948,3655,0.8065663474692203,1548,3655,3.1225114093276634e-18
_blurred_SD1,baseline3T-cal_dv3T-test,60,1,572,645,0.8868217054263566,258,645,0.2799272586561769
_blurred_SD1,baseline3T-cal_dv3T-test,61,0,2800,3612,0.7751937984496124,1591,3612,5.621336751788847e-29
_blurred_SD1,baseline3T-cal_dv3T-test,61,1,602,688,0.875,215,688,0.16847345946056505
_blurred_SD1,baseline3T-cal_dv3T-test,62,0,3129,3526,0.8874078275666477,1677,3526,0.08580020917721184
_blurred_SD1,baseline3T-cal_dv3T-test,62,1,723,774,0.9341085271317829,129,774,0.9007838431899421
_blurred_SD1,baseline3T-cal_dv3T-test,63,0,3047,3569,0.8537405435696274,1634,3569,1.6182744550577209e-06
_blurred_SD1,baseline3T-cal_dv3T-test,63,1,691,731,0.945280437756498,172,731,0.9864790782334945
_blurred_SD1,baseline3T-cal_dv3T-test,64,0,3341,3655,0.9140902872777018,1548,3655,0.9461552993126091
_blurred_SD1,baseline3T-cal_dv3T-test,64,1,460,645,0.7131782945736435,258,645,8.52719479262191e-11
_blurred_SD1,baseline3T-cal_dv3T-test,65,0,2702,3698,0.7306652244456463,1505,3698,1.0995789213525287e-45
_blurred_SD1,baseline3T-cal_dv3T-test,65,1,532,602,0.8837209302325582,301,602,0.26393679536545467
_blurred_SD1,baseline3T-cal_dv3T-test,66,0,3051,3569,0.8548613056878678,1634,3569,2.6681878628077166e-06
_blurred_SD1,baseline3T-cal_dv3T-test,66,1,574,731,0.7852257181942545,172,731,0.00019207898257558864
_blurred_SD1,baseline3T-cal_dv3T-test,67,0,2966,3612,0.8211517165005537,1591,3612,4.516529337401677e-14
_blurred_SD1,baseline3T-cal_dv3T-test,67,1,623,688,0.9055232558139535,215,688,0.6139948502607646
_blurred_SD1,baseline3T-cal_dv3T-test,68,0,3370,3612,0.9330011074197121,1591,3612,0.9999772090691985
_blurred_SD1,baseline3T-cal_dv3T-test,68,1,666,688,0.9680232558139535,215,688,0.9999393010100842
_blurred_SD1,baseline3T-cal_dv3T-test,69,0,3150,3655,0.8618331053351573,1548,3655,5.653743035169428e-05
_blurred_SD1,baseline3T-cal_dv3T-test,69,1,498,645,0.772093023255814,258,645,1.6143789762177342e-06
_blurred_SD1,baseline3T-cal_dv3T-test,70,0,2833,3741,0.7572841486233627,1462,3741,4.245229684637067e-34
_blurred_SD1,baseline3T-cal_dv3T-test,70,1,417,559,0.7459749552772809,344,559,2.557145775462724e-09
_blurred_SD1,baseline3T-cal_dv3T-test,71,0,3056,3612,0.8460686600221484,1591,3612,5.930352137923213e-08
_blurred_SD1,baseline3T-cal_dv3T-test,71,1,612,688,0.8895348837209303,215,688,0.3491803123555907
_blurred_SD1,baseline3T-cal_dv3T-test,72,0,3119,3655,0.8533515731874145,1548,3655,1.7090547820511887e-06
_blurred_SD1,baseline3T-cal_dv3T-test,72,1,434,645,0.6728682170542636,258,645,3.259379625606921e-14
_blurred_SD1,baseline3T-cal_dv3T-test,73,0,3119,3698,0.8434288804759329,1505,3698,2.3182772813071694e-08
_blurred_SD1,baseline3T-cal_dv3T-test,73,1,567,602,0.9418604651162791,301,602,0.9910126707750564
_blurred_SD1,baseline3T-cal_dv3T-test,74,0,3018,3655,0.8257181942544459,1548,3655,8.479236079208501e-13
_blurred_SD1,baseline3T-cal_dv3T-test,74,1,589,645,0.9131782945736434,258,645,0.7313502297229981
_blurred_SD1,baseline3T-cal_dv3T-test,75,0,3162,3698,0.8550567874526771,1505,3698,4.7354895971198925e-06
_blurred_SD1,baseline3T-cal_dv3T-test,75,1,543,602,0.9019933554817275,301,602,0.5821520221169844
_blurred_SD1,baseline3T-cal_dv3T-test,76,0,3042,3612,0.8421926910299004,1591,3612,8.426372394553924e-09
_blurred_SD1,baseline3T-cal_dv3T-test,76,1,601,688,0.873546511627907,215,688,0.15491909414450417
_blurred_SD1,baseline3T-cal_dv3T-test,77,0,3155,3612,0.8734772978959026,1591,3612,0.0032634378438010456
_blurred_SD1,baseline3T-cal_dv3T-test,77,1,622,688,0.9040697674418605,215,688,0.5893213680448103
_blurred_SD1,baseline3T-cal_dv3T-test,78,0,2804,3698,0.7582477014602488,1505,3698,1.8673020322540301e-34
_blurred_SD1,baseline3T-cal_dv3T-test,78,1,590,602,0.9800664451827242,301,602,0.9999999540885561
_blurred_SD1,baseline3T-cal_dv3T-test,79,0,3009,3784,0.7951902748414377,1419,3784,9.223729891859563e-21
_blurred_SD1,baseline3T-cal_dv3T-test,79,1,477,516,0.9244186046511628,387,516,0.9068587648075334
_blurred_SD1,baseline3T-cal_dv3T-test,80,0,2615,3655,0.7154582763337893,1548,3655,1.983733939289626e-53
_blurred_SD1,baseline3T-cal_dv3T-test,80,1,579,645,0.8976744186046511,258,645,0.4568441899565702
_blurred_SD1,baseline3T-cal_dv3T-test,81,0,2753,3698,0.7444564629529475,1505,3698,6.37871596474693e-40
_blurred_SD1,baseline3T-cal_dv3T-test,81,1,499,602,0.8289036544850499,301,602,0.002390649710437674
_blurred_SD1,baseline3T-cal_dv3T-test,82,0,3165,3655,0.86593707250342,1548,3655,0.00025701664086961225
_blurred_SD1,baseline3T-cal_dv3T-test,82,1,597,645,0.9255813953488372,258,645,0.8937925653293465
_blurred_SD1,baseline3T-cal_dv3T-test,83,0,2813,3569,0.7881759596525637,1634,3569,8.50930606846495e-25
_blurred_SD1,baseline3T-cal_dv3T-test,83,1,641,731,0.8768809849521204,172,731,0.22775772356410467
_blurred_SD1,baseline3T-cal_dv3T-test,84,0,3172,3655,0.8678522571819426,1548,3655,0.0004998609009537893
_blurred_SD1,baseline3T-cal_dv3T-test,84,1,593,645,0.9193798449612403,258,645,0.8226820571909663
_blurred_SD1,baseline3T-cal_dv3T-test,85,0,3242,3827,0.8471387509798798,1376,3827,2.892939489865282e-07
_blurred_SD1,baseline3T-cal_dv3T-test,85,1,333,473,0.7040169133192389,430,473,6.741591635470427e-14
_blurred_SD1,baseline3T-cal_dv3T-test,86,0,3198,3698,0.8647917793401839,1505,3698,0.00020731557307752095
_blurred_SD1,baseline3T-cal_dv3T-test,86,1,539,602,0.8953488372093024,301,602,0.4578475784503535
_blurred_SD1,baseline3T-cal_dv3T-test,87,0,3045,3655,0.8331053351573188,1548,3655,6.342605856081567e-11
_blurred_SD1,baseline3T-cal_dv3T-test,87,1,503,645,0.7798449612403101,258,645,5.036533098210954e-06
_blurred_SD1,baseline3T-cal_dv3T-test,88,0,3156,3655,0.8634746922024624,1548,3655,0.00010510593051650596
_blurred_SD1,baseline3T-cal_dv3T-test,88,1,613,645,0.9503875968992248,258,645,0.9965093813868046
_blurred_SD1,baseline3T-cal_dv3T-test,89,0,3335,3655,0.9124487004103967,1548,3655,0.9214031384920098
_blurred_SD1,baseline3T-cal_dv3T-test,89,1,564,645,0.8744186046511628,258,645,0.1360592303751688
_blurred_SD1,baseline3T-cal_dv3T-test,90,0,3160,3655,0.8645690834473324,1548,3655,0.0001572346500309702
_blurred_SD1,baseline3T-cal_dv3T-test,90,1,625,645,0.9689922480620154,258,645,0.9999752665888577
_blurred_SD1,baseline3T-cal_dv3T-test,91,0,3014,3612,0.8344407530454042,1591,3612,1.2937019102590107e-10
_blurred_SD1,baseline3T-cal_dv3T-test,91,1,509,688,0.7398255813953488,215,688,8.573168941992738e-08
_blurred_SD1,baseline3T-cal_dv3T-test,92,0,3303,3741,0.8829190056134724,1462,3741,0.04170575574436269
_blurred_SD1,baseline3T-cal_dv3T-test,92,1,458,559,0.8193202146690519,344,559,0.0004430130127158571
_blurred_SD1,baseline3T-cal_dv3T-test,93,0,3019,3612,0.8358250276854928,1591,3612,2.7994206607265113e-10
_blurred_SD1,baseline3T-cal_dv3T-test,93,1,546,688,0.7936046511627907,215,688,0.00011246768335989239
_blurred_SD1,baseline3T-cal_dv3T-test,94,0,3227,3612,0.8934108527131783,1591,3612,0.25125919360136756
_blurred_SD1,baseline3T-cal_dv3T-test,94,1,656,688,0.9534883720930233,215,688,0.9975227515991711
_blurred_SD1,baseline3T-cal_dv3T-test,95,0,2945,3569,0.8251611095544971,1634,3569,3.148145494251311e-13
_blurred_SD1,baseline3T-cal_dv3T-test,95,1,646,731,0.8837209302325582,172,731,0.3085275680692727
_blurred_SD1,baseline3T-cal_dv3T-test,96,0,3002,3569,0.8411319697394228,1634,3569,3.289582109934785e-09
_blurred_SD1,baseline3T-cal_dv3T-test,96,1,554,731,0.7578659370725034,172,731,9.58864541170445e-06
_blurred_SD1,baseline3T-cal_dv3T-test,97,0,3029,3870,0.782687338501292,1333,3870,1.2844650548138796e-23
_blurred_SD1,baseline3T-cal_dv3T-test,97,1,387,430,0.9,473,430,0.5310731562307175
_blurred_SD1,baseline3T-cal_dv3T-test,98,0,2739,3741,0.7321571772253408,1462,3741,4.146106014135617e-44
_blurred_SD1,baseline3T-cal_dv3T-test,98,1,488,559,0.8729874776386404,344,559,0.11927111468654926
_blurred_SD1,baseline3T-cal_dv3T-test,99,0,3009,3526,0.8533749290981282,1677,3526,1.0500169196275078e-06
_blurred_SD1,baseline3T-cal_dv3T-test,99,1,682,774,0.8811369509043928,129,774,0.24579210499545415
_blurred_SD1,dv1.5T-cal_dv1.5T-test,0,0,14496,15179,0.9550036234271032,1720,15179,0.9999999999956318
_blurred_SD1,dv1.5T-cal_dv1.5T-test,0,1,1148,1161,0.9888027562446167,86,1161,0.9999965326111238
_blurred_SD1,dv1.5T-cal_dv1.5T-test,1,0,14259,15179,0.9393899466368009,1720,15179,0.9999999987975725
_blurred_SD1,dv1.5T-cal_dv1.5T-test,1,1,1148,1161,0.9888027562446167,86,1161,0.9999965326111238
_blurred_SD1,dv1.5T-cal_dv1.5T-test,2,0,13606,15179,0.8963699848474866,1720,15179,0.33730585078901715
_blurred_SD1,dv1.5T-cal_dv1.5T-test,2,1,220,1161,0.18949181739879414,86,1161,5.933382749221548e-43
_blurred_SD1,dv1.5T-cal_dv1.5T-test,3,0,14458,15222,0.9498094862698726,1677,15222,0.9999999999895021
_blurred_SD1,dv1.5T-cal_dv1.5T-test,3,1,1045,1118,0.9347048300536672,129,1118,0.9098356314632006
_blurred_SD1,dv1.5T-cal_dv1.5T-test,4,0,13360,15265,0.8752047166721257,1634,15265,0.001532489143552445
_blurred_SD1,dv1.5T-cal_dv1.5T-test,4,1,1067,1075,0.9925581395348837,172,1075,0.9999999999714815
_blurred_SD1,dv1.5T-cal_dv1.5T-test,5,0,13603,15265,0.8911234850966263,1634,15265,0.13809528104438756
_blurred_SD1,dv1.5T-cal_dv1.5T-test,5,1,955,1075,0.8883720930232558,172,1075,0.36515106721368257
_blurred_SD1,dv1.5T-cal_dv1.5T-test,6,0,13930,15222,0.9151228485087374,1677,15222,0.9797948592926118
_blurred_SD1,dv1.5T-cal_dv1.5T-test,6,1,1059,1118,0.947227191413238,129,1118,0.9746598192078447
_blurred_SD1,dv1.5T-cal_dv1.5T-test,7,0,13415,15222,0.8812902378136908,1677,15222,0.010406984068035472
_blurred_SD1,dv1.5T-cal_dv1.5T-test,7,1,843,1118,0.7540250447227191,129,1118,2.0014234383879606e-05
_blurred_SD1,dv1.5T-cal_dv1.5T-test,8,0,13679,15179,0.901179260820871,1720,15179,0.5818149882764746
_blurred_SD1,dv1.5T-cal_dv1.5T-test,8,1,559,1161,0.48148148148148145,86,1161,4.732959029455901e-16
_blurred_SD1,dv1.5T-cal_dv1.5T-test,9,0,13645,15394,0.8863843055736002,1505,15394,0.05398884251899596
_blurred_SD1,dv1.5T-cal_dv1.5T-test,9,1,859,946,0.9080338266384778,301,946,0.699896785071488
_blurred_SD1,dv1.5T-cal_dv1.5T-test,10,0,14117,15179,0.9300349166611767,1720,15179,0.9999944757547911
_blurred_SD1,dv1.5T-cal_dv1.5T-test,10,1,237,1161,0.2041343669250646,86,1161,7.519329590626844e-41
_blurred_SD1,dv1.5T-cal_dv1.5T-test,11,0,13877,15222,0.911641045854684,1677,15222,0.9405882594112208
_blurred_SD1,dv1.5T-cal_dv1.5T-test,11,1,1111,1118,0.9937388193202147,129,1118,0.999999998611537
_blurred_SD1,dv1.5T-cal_dv1.5T-test,12,0,13064,15136,0.8631078224101479,1763,15136,4.453984368100576e-06
_blurred_SD1,dv1.5T-cal_dv1.5T-test,12,1,999,1204,0.829734219269103,43,1204,0.12685902763323068
_blurred_SD1,dv1.5T-cal_dv1.5T-test,13,0,13444,15308,0.8782336033446564,1591,15308,0.005226257813405319
_blurred_SD1,dv1.5T-cal_dv1.5T-test,13,1,989,1032,0.9583333333333334,215,1032,0.99949347069582
_blurred_SD1,dv1.5T-cal_dv1.5T-test,14,0,14096,15265,0.923419587291189,1634,15265,0.9994283284454888
_blurred_SD1,dv1.5T-cal_dv1.5T-test,14,1,1007,1075,0.9367441860465117,172,1075,0.9651280939767789
_blurred_SD1,dv1.5T-cal_dv1.5T-test,15,0,13679,15265,0.8961021945627252,1634,15265,0.3182144850658956
_blurred_SD1,dv1.5T-cal_dv1.5T-test,15,1,967,1075,0.8995348837209303,172,1075,0.538669775115437
_blurred_SD1,dv1.5T-cal_dv1.5T-test,16,0,13287,15308,0.8679775280898876,1591,15308,0.00010785061257578517
_blurred_SD1,dv1.5T-cal_dv1.5T-test,16,1,859,1032,0.8323643410852714,215,1032,0.005091227598292274
_blurred_SD1,dv1.5T-cal_dv1.5T-test,17,0,14124,15179,0.9304960801106792,1720,15179,0.999996090104174
_blurred_SD1,dv1.5T-cal_dv1.5T-test,17,1,1148,1161,0.9888027562446167,86,1161,0.9999965326111238
_blurred_SD1,dv1.5T-cal_dv1.5T-test,18,0,13882,15136,0.9171511627906976,1763,15136,0.9923095694073208
