class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,44,all,0.9440024479804161,0.8380660954712362,0.8894124847001224,0.9971014492753624,0.4169514695830485,0.41405291885841083,0.9982501268386841,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,45,all,0.9452264381884945,0.8387392900856793,0.9413708690330478,0.9923076923076923,0.37246722288438616,0.36537086274869346,0.9982477426528931,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,46,all,0.9472460220318237,0.7962668298653611,0.894859241126071,0.9953703703703703,0.3693467336683417,0.36471710403871205,0.9982961416244507,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,47,all,0.9438188494492044,0.8550183598531211,0.9074663402692779,0.9961389961389961,0.4835377663008393,0.4796767624398354,0.9982739090919495,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,48,all,0.9422276621787026,0.7793145654834761,0.8398408812729499,0.9971014492753624,0.32262474367737526,0.3197261929527376,0.9981803894042969,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,49,all,0.9410648714810281,0.7609547123623011,0.8028151774785802,0.9966887417218543,0.3300132802124834,0.32670202193433767,0.9981964826583862,0.07631578947368421
True,blurred_SD1,baseline3T-cal_dv1.5T-test,50,all,0.9424724602203183,0.8151774785801713,0.923500611995104,0.9953703703703703,0.40515075376884424,0.40114926484273217,0.9982286691665649,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,51,all,0.944920440636475,0.8527539779681762,0.8909424724602203,0.9942196531791907,0.4886850152905199,0.48290466846971064,0.9983811974525452,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,52,all,0.9423500611995104,0.833843329253366,0.8736230110159119,0.9974226804123711,0.4753521126760563,0.47277479308842746,0.9982960224151611,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,53,all,0.944798041615667,0.8670746634026928,0.9302937576499388,0.9961389961389961,0.4538411878631375,0.44998018400213363,0.9983974099159241,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,54,all,0.9481028151774786,0.8238678090575275,0.8736230110159119,0.9961389961389961,0.4222078760490639,0.41834687218806005,0.998243510723114,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,55,all,0.9451040391676867,0.8123623011015911,0.8605263157894737,0.9953703703703703,0.44095477386934673,0.4363251442397171,0.9983215928077698,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,56,all,0.9497552019583844,0.8518971848225214,0.891921664626683,0.9942196531791907,0.4525993883792049,0.44681904155839564,0.9983137845993042,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,57,all,0.9465728274173807,0.8578947368421053,0.9187882496940024,0.9953703703703703,0.4723618090452261,0.46773217941559647,0.9983183741569519,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,58,all,0.945654834761322,0.8106487148102816,0.9234394124847001,0.9942196531791907,0.4382262996941896,0.4324459528733804,0.9982786774635315,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,59,all,0.9475520195838433,0.8521419828641371,0.9238678090575275,0.9974226804123711,0.44587628865979384,0.4420720197473501,0.9982850551605225,0.060526315789473685
True,blurred_SD1,baseline3T-cal_dv1.5T-test,60,all,0.945654834761322,0.8106487148102816,0.8582619339045288,0.9961389961389961,0.41312741312741313,0.4112455164746966,0.9983407855033875,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,61,all,0.9422276621787026,0.7861077111383109,0.8323745410036719,0.9953703703703703,0.40389447236180903,0.39957891308393817,0.9981932640075684,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,62,all,0.944920440636475,0.8563647490820073,0.9347613219094247,0.9923076923076923,0.4511323003575685,0.4434399926652608,0.9982354044914246,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,63,all,0.9401468788249694,0.8362301101591187,0.9315789473684211,0.9942196531791907,0.48807339449541287,0.4822930476746036,0.9982454776763916,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,64,all,0.9451652386780905,0.8641982864137087,0.903610771113831,0.9961389961389961,0.4615881213686249,0.4577271175076211,0.998327374458313,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,65,all,0.9401468788249694,0.7700122399020808,0.8179314565483476,0.9966887417218543,0.3609271523178808,0.35890653720658205,0.9983536601066589,0.07631578947368421
True,blurred_SD1,baseline3T-cal_dv1.5T-test,66,all,0.9446144430844553,0.8386168910648715,0.8780293757649938,0.9942196531791907,0.41192660550458715,0.4070636898764385,0.9982758164405823,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,67,all,0.9511015911872706,0.8219706242350061,0.8702570379436965,0.9953703703703703,0.40515075376884424,0.4005211241392146,0.998320996761322,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,68,all,0.9401468788249694,0.8861077111383109,0.9946756425948592,0.9953703703703703,0.4635678391959799,0.45893820956635023,0.9982452988624573,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,69,all,0.9394124847001224,0.8328641370869033,0.8781517747858018,0.9961389961389961,0.4225306649451259,0.41899244998018403,0.9981787800788879,0.07368421052631578
